CustomerID;NameStyle;Title;FirstName;MiddleName;LastName;Suffix;CompanyName;SalesPerson;EmailAddress;Phone
"29953";"0";"Mr.";"Joseph";"M.";"Lique";"";"Front Sporting Goods";"adventure-works\pamela0";"joseph2@adventure-works.com";"119-555-0195"
"29954";"0";"Mr.";"Paulo";"H.";"Lisboa";"";"Elite Bikes";"adventure-works\jillian0";"paulo0@adventure-works.com";"380-555-0116"
"29955";"0";"Mr.";"David";"J.";"Liu";"";"Catalog Store";"adventure-works\michael9";"david20@adventure-works.com";"440-555-0132"
"29956";"0";"";"Jinghao";"";"Liu";"";"Chic Department Stores";"adventure-works\jillian0";"jinghao1@adventure-works.com";"928-555-0116"
"29957";"0";"Mr.";"Kevin";"";"Liu";"";"Eastside Department Store";"adventure-works\linda3";"kevin5@adventure-works.com";"926-555-0164"
"29959";"0";"Mr.";"Todd";"R.";"Logan";"";"Cycle Merchants";"adventure-works\garrett1";"todd0@adventure-works.com";"783-555-0110"
"29962";"0";"Ms.";"Sharon";"J.";"Looney";"";"Fitness Hotel";"adventure-works\jillian0";"sharon2@adventure-works.com";"377-555-0132"
"29964";"0";"Ms.";"Anita";"R.";"Lucerne";"";"Grand Industries";"adventure-works\garrett1";"anita0@adventure-works.com";"164-555-0118"
"29967";"0";"Ms.";"Judy";"R.";"Lundahl";"";"Leading Sales & Repair";"adventure-works\jillian0";"judy1@adventure-works.com";"260-555-0130"
"29969";"0";"Mr.";"Robert";"P.";"Lyeba";"";"Tandem Sales and Service";"adventure-works\garrett1";"robert8@adventure-works.com";"631-555-0155"
"29971";"0";"Mr.";"Robert";"";"Lyon";"";"Reliable Retail Center";"adventure-works\garrett1";"robert9@adventure-works.com";"666-555-0143"
"29973";"0";"Ms.";"Denise";"R.";"Maccietto";"";"Friendly Bike Shop";"adventure-works\michael9";"denise1@adventure-works.com";"537-555-0190"
"29974";"0";"Mr.";"Scott";"";"MacDonald";"";"Yellow Bicycle Company";"adventure-works\jillian0";"scott7@adventure-works.com";"470-555-0171"
"29975";"0";"Mr.";"Walter";"J.";"Mays";"Sr.";"Sports Products Store";"adventure-works\linda3";"walter1@adventure-works.com";"245-555-0191"
"29978";"0";"Mr.";"Ajay";"";"Manchepalli";"";"Shipping Specialists";"adventure-works\jae0";"ajay0@adventure-works.com";"1 (11) 500 555-0174"
"29980";"0";"Mr.";"Tomas";"M.";"Manzanares";"II";"Authentic Sales and Service";"adventure-works\jae0";"tomas0@adventure-works.com";"1 (11) 500 555-0178"
"29981";"0";"Ms.";"Kathy";"R.";"Marcovecchio";"";"Official Parts Shop";"adventure-works\pamela0";"kathy0@adventure-works.com";"942-555-0141"
"29982";"0";"Ms.";"Melissa";"R.";"Marple";"";"Discount Tours";"adventure-works\shu0";"melissa0@adventure-works.com";"685-555-0117"
"29983";"0";"Ms.";"Cecelia";"L.";"Marshall";"";"Tire Exchange";"adventure-works\josé1";"cecelia0@adventure-works.com";"394-555-0168"
"29985";"0";"Ms.";"Linda";"";"Martin";"";"Oils and Fluids Warehouse";"adventure-works\jae0";"linda8@adventure-works.com";"1 (11) 500 555-0137"
"29987";"0";"Mr.";"Frank";"";"Mart¡nez";"";"Rally Master Company Inc";"adventure-works\shu0";"frank5@adventure-works.com";"171-555-0147"
"29988";"0";"Mr.";"Steve";"";"Masters";"";"Professional Cyclists";"adventure-works\josé1";"steve2@adventure-works.com";"154-555-0115"
"29990";"0";"Ms.";"Jennifer";"J.";"Maxham";"";"Exclusive Bicycle Mart";"adventure-works\jae0";"jennifer1@adventure-works.com";"1 (11) 500 555-0175"
"29991";"0";"Mr.";"Chris";"";"Maxwell";"";"City Manufacturing";"adventure-works\pamela0";"chris6@adventure-works.com";"642-555-0187"
"29992";"0";"Ms.";"Sandra";"B.";"Maynard";"";"Bike Dealers Association";"adventure-works\shu0";"sandra4@adventure-works.com";"993-555-0179"
"29994";"0";"Ms.";"Robin";"M.";"McGuigan";"";"Health Spa, Limited";"adventure-works\josé1";"robin0@adventure-works.com";"431-555-0153"
"29997";"0";"Ms.";"Lola";"M.";"McCarthy";"";"Closeout Boutique";"adventure-works\david8";"lola0@adventure-works.com";"173-555-0151"
"29998";"0";"Ms.";"Jane";"A.";"McCarty";"";"Bicycle Merchandise Warehouse";"adventure-works\shu0";"jane3@adventure-works.com";"529-555-0195"
"30000";"0";"Mr.";"James";"L.";"McCoy";"II";"Leather Seat Factory";"adventure-works\josé1";"james12@adventure-works.com";"191-555-0151"
"30003";"0";"Ms.";"Yvonne";"";"McKay";"";"Practical Bike Supply Company";"adventure-works\jillian0";"yvonne1@adventure-works.com";"623-555-0144"
"30004";"0";"Ms.";"Nkenge";"";"McLin";"";"Some Discount Store";"adventure-works\pamela0";"nkenge0@adventure-works.com";"158-555-0123"
"30005";"0";"Ms.";"Nancy";"A.";"McPhearson";"";"Variety Cycling";"adventure-works\jae0";"nancy3@adventure-works.com";"1 (11) 500 555-0195"
"30007";"0";"Ms.";"Raquel";"";"Mello";"";"Remote Bicycle Specialists";"adventure-works\josé1";"raquel0@adventure-works.com";"723-555-0124"
"30008";"0";"Mr.";"R. Morgan";"L.";"Mendoza";"";"Friendly Neighborhood Bikes";"adventure-works\jillian0";"rmorgan0@adventure-works.com";"963-555-0146"
"30010";"0";"Mr.";"Stephen";"A.";"Mew";"";"Recommended Bicycles";"adventure-works\garrett1";"stephen4@adventure-works.com";"399-555-0114"
"30012";"0";"Ms.";"Helen";"M.";"Meyer";"";"Alpine Ski House";"adventure-works\linda3";"helen2@adventure-works.com";"519-555-0112"
"30016";"0";"Mr.";"Thomas";"R.";"Michaels";"";"Seats and Saddles Company";"adventure-works\garrett1";"thomas2@adventure-works.com";"162-555-0174"
"30018";"0";"Ms.";"Virginia";"L.";"Miller";"";"All Cycle Shop";"adventure-works\pamela0";"virginia0@adventure-works.com";"918-555-0127"
"30019";"0";"Mr.";"Matthew";"J.";"Miller";"";"Tachometers and Accessories";"adventure-works\jae0";"matthew5@adventure-works.com";"1 (11) 500 555-0176"
"30021";"0";"Mr.";"Ben";"";"Miller";"";"Low Price Cycles";"adventure-works\josé1";"ben1@adventure-works.com";"207-555-0167"
"30022";"0";"Mr.";"Dylan";"";"Miller";"";"Metropolitan Manufacturing";"adventure-works\shu0";"dylan1@adventure-works.com";"140-555-0192"
"30023";"0";"Mr.";"Frank";"";"Miller";"";"Orange Bicycle Company";"adventure-works\jillian0";"frank6@adventure-works.com";"118-555-0184"
"30024";"0";"Ms.";"Neva";"M.";"Mitchell";"";"Riding Associates";"adventure-works\pamela0";"neva0@adventure-works.com";"992-555-0134"
"30025";"0";"Ms.";"Linda";"";"Mitchell";"";"Essential Bike Works";"adventure-works\jae0";"linda9@adventure-works.com";"1 (11) 500 555-0182"
"30027";"0";"Mr.";"Joseph";"P.";"Mitzner";"Jr.";"Engineered Bike Systems";"adventure-works\shu0";"joseph4@adventure-works.com";"129-555-0164"
"30028";"0";"Ms.";"Laura";"C.";"Steele";"";"Professional Containers and Packaging Co.";"adventure-works\shu0";"laura3@adventure-works.com";"741-555-0173"
"30029";"0";"Ms.";"Shanay";"B.";"Steelman";"";"One Bike Company";"adventure-works\josé1";"shanay0@adventure-works.com";"797-555-0118"
"30030";"0";"Mr.";"Stefano";"";"Stefani";"";"Cycling Goods";"adventure-works\jae0";"stefano0@adventure-works.com";"1 (11) 500 555-0115"
"30031";"0";"Mr.";"Alan";"";"Steiner";"";"Cycle Clearance";"adventure-works\pamela0";"alan4@adventure-works.com";"792-555-0194"
"30032";"0";"Mr.";"Derik";"";"Stenerson";"";"Black Bicycle Company";"adventure-works\jillian0";"derik0@adventure-works.com";"441-555-0144"
"30033";"0";"Mr.";"Vassar";"J.";"Stern";"";"Transport Bikes";"adventure-works\shu0";"vassar0@adventure-works.com";"328-555-0123"
"30034";"0";"Ms.";"Wathalee";"R.";"Steuber";"";"Sellers of Cycles";"adventure-works\pamela0";"wathalee0@adventure-works.com";"517-555-0120"
"30035";"0";"Ms.";"Alice";"M.";"Steiner";"";"Maintenance and Repair for Bicycles";"adventure-works\jillian0";"alice4@adventure-works.com";"355-555-0180"
"30036";"0";"Ms.";"Liza Marie";"N.";"Stevens";"";"Fitness Department Stores";"adventure-works\shu0";"lizamarie0@adventure-works.com";"366-555-0110"
"30037";"0";"Mr.";"Jim";"";"Stewart";"";"Famous Bike Shop";"adventure-works\garrett1";"jim5@adventure-works.com";"226-555-0110"
"30039";"0";"Mr.";"Robert";"B.";"Stotka";"";"Gift and Toy Store";"adventure-works\jillian0";"robert12@adventure-works.com";"493-555-0185"
"30040";"0";"Ms.";"Kayla";"M.";"Stotler";"";"Major Sporting Goods";"adventure-works\linda3";"kayla0@adventure-works.com";"315-555-0131"
"30042";"0";"Ms.";"Ruby Sue";"R.";"Styles";"";"Major Cycling";"adventure-works\josé1";"rubysue0@adventure-works.com";"512-555-0122"
"30044";"0";"Mr.";"Gary";"J.";"Suess";"";"Downhill Bicycle Specialists";"adventure-works\jae0";"gary5@adventure-works.com";"1 (11) 500 555-0199"
"30045";"0";"Ms.";"Ruth";"J.";"Suffin";"";"Bike Experts";"adventure-works\pamela0";"ruth2@adventure-works.com";"924-555-0195"
"30046";"0";"Ms.";"Elizabeth";"J.";"Sullivan";"";"Extraordinary Bike Works";"adventure-works\jillian0";"elizabeth4@adventure-works.com";"306-555-0112"
"30047";"0";"Mr.";"Michael";"";"Sullivan";"";"Valley Bicycle Distributors";"adventure-works\shu0";"michael24@adventure-works.com";"323-555-0113"
"30048";"0";"Ms.";"Marcia";"J.";"Sultan";"";"Top Sports Supply";"adventure-works\josé1";"marcia0@adventure-works.com";"613-555-0116"
"30050";"0";"Mr.";"Krishna";"";"Sunkammurali";"";"Metropolitan Bicycle Supply";"adventure-works\jae0";"krishna1@adventure-works.com";"1 (11) 500 555-0177"
"30051";"0";"Mr.";"Brad";"";"Sutton";"";"Honest Repair Service";"adventure-works\pamela0";"brad0@adventure-works.com";"688-555-0115"
"30052";"0";"Mr.";"Abraham";"L.";"Swearengin";"";"Wheel Gallery";"adventure-works\shu0";"abraham0@adventure-works.com";"926-555-0136"
"30053";"0";"Ms.";"Katherine";"K.";"Swan";"";"Top Bike Market";"adventure-works\garrett1";"katherine1@adventure-works.com";"421-555-0192"
"30055";"0";"Ms.";"Julie";"";"Taft-Rider";"";"Bicycle Lines Distributors";"adventure-works\jillian0";"julie1@adventure-works.com";"145-555-0194"
"30056";"0";"Mr.";"Clarence";"R.";"Tatman";"";"Sparkling Paint and Finishes";"adventure-works\linda3";"clarence0@adventure-works.com";"787-555-0128"
"30058";"0";"Mr.";"Mike";"M.";"Taylor";"";"Plastic Parts Company";"adventure-works\garrett1";"mike6@adventure-works.com";"204-555-0189"
"30061";"0";"Mr.";"Chad";"J.";"Tedford";"";"Big Cycle Mall";"adventure-works\jillian0";"chad1@adventure-works.com";"588-555-0128"
"30063";"0";"Ms.";"Vanessa";"J.";"Tench";"";"Eighth Bike Store";"adventure-works\shu0";"vanessa0@adventure-works.com";"785-555-0163"
"30064";"0";"Ms.";"Judy";"J.";"Thames";"";"Demand Distributors";"adventure-works\david8";"judy3@adventure-works.com";"799-555-0118"
"30067";"0";"Ms.";"Phyllis";"A.";"Thomas";"";"Red Bicycle Company";"adventure-works\josé1";"phyllis2@adventure-works.com";"667-555-0112"
"30069";"0";"Mr.";"Donald";"M.";"Thompson";"";"Trendy Department Stores";"adventure-works\shu0";"donald1@adventure-works.com";"273-555-0111"
"30070";"0";"Ms.";"Kendra";"N.";"Thompson";"";"Vintage Sport Boutique";"adventure-works\david8";"kendra0@adventure-works.com";"464-555-0188"
"30071";"0";"Mr.";"Daniel";"P.";"Thompson";"";"Travel Sports";"adventure-works\pamela0";"daniel2@adventure-works.com";"247-555-0197"
"30072";"0";"Ms.";"Andrea";"A.";"Thomsen";"";"West Side Mart";"adventure-works\jae0";"andrea1@adventure-works.com";"1 (11) 500 555-0120"
"30074";"0";"Ms.";"Yuping";"";"Tian";"";"Tenth Bike Store";"adventure-works\josé1";"yuping0@adventure-works.com";"744-555-0123"
"30076";"0";"Ms.";"Diane";"";"Tibbott";"";"Fun Times Club";"adventure-works\shu0";"diane5@adventure-works.com";"847-555-0184"
"30080";"0";"Ms.";"Delia";"B.";"Toone";"";"Wingtip Toys";"adventure-works\david8";"delia0@adventure-works.com";"328-555-0192"
"30083";"0";"Mr.";"Glenn";"J.";"Track";"II";"Active Life Toys";"adventure-works\josé1";"glenn0@adventure-works.com";"907-555-0170"
"30087";"0";"Mr.";"Billy";"J.";"Trent";"";"Quick Parts and Service";"adventure-works\garrett1";"billy0@adventure-works.com";"882-555-0115"
"30089";"0";"Mr.";"Michael John";"R.";"Troyer";"";"Thrifty Parts and Sales";"adventure-works\linda3";"michaeljohn0@adventure-works.com";"308-555-0175"
"30090";"0";"Ms.";"Christie";"J.";"Trujillo";"";"A Typical Bike Shop";"adventure-works\jillian0";"christie0@adventure-works.com";"686-555-0180"
"30093";"0";"Ms.";"Phyllis";"B.";"Tuffield";"";"Fasteners & Bolts Outlet";"adventure-works\garrett1";"phyllis3@adventure-works.com";"277-555-0182"
"30094";"0";"Mr.";"Sairaj";"";"Uddin";"";"Quantity Discounts";"adventure-works\linda3";"sairaj1@adventure-works.com";"767-555-0193"
"30095";"0";"Mr.";"Sunil";"";"Uppal";"";"Swift Cycles";"adventure-works\jillian0";"sunil0@adventure-works.com";"184-555-0187"
"30098";"0";"Ms.";"Esther";"K.";"Valle";"";"Large Bike Shop";"adventure-works\garrett1";"esther0@adventure-works.com";"481-555-0131"
"30100";"0";"Mr.";"Jessie";"E.";"Valerio";"";"Wire Baskets and Parts";"adventure-works\linda3";"jessie0@adventure-works.com";"103-555-0179"
"30102";"0";"Mr.";"Roger";"";"Van Houten";"";"Sports Store";"adventure-works\jae0";"roger2@adventure-works.com";"1 (11) 500 555-0110"
"30104";"0";"Ms.";"Rose";"M.";"Vandenouer";"";"Extended Tours";"adventure-works\jae0";"rose1@adventure-works.com";"1 (11) 500 555-0140"
"30105";"0";"Mr.";"Gregory";"T.";"Vanderbout";"Jr.";"Convenient Sales and Service";"adventure-works\pamela0";"gregory1@adventure-works.com";"684-555-0134"
"30106";"0";"Mr.";"Michael";"";"Vanderhyde";"";"Solid Bike Parts";"adventure-works\jillian0";"michael25@adventure-works.com";"918-555-0141"
"30107";"0";"Ms.";"Margaret";"J.";"Vanderkamp";"";"Permanent Finish Products";"adventure-works\shu0";"margaret2@adventure-works.com";"265-555-0143"
"30108";"0";"Ms.";"Kara";"N.";"Vanderlinden";"";"Mercantile Outlet";"adventure-works\josé1";"kara0@adventure-works.com";"680-555-0160"
"30109";"0";"Mr.";"Nieves";"J.";"Vargas";"II";"Exhilarating Cycles";"adventure-works\michael9";"nieves0@adventure-works.com";"371-555-0184"
"30110";"0";"Mr.";"Gary";"T";"Vargas";"";"Exercise Center";"adventure-works\shu0";"gary6@adventure-works.com";"112-555-0176"
"30111";"0";"Mr.";"Ranjit";"Rudra";"Varkey Chudukatil";"";"Great Bicycle Supply";"adventure-works\jillian0";"ranjit1@adventure-works.com";"810-555-0160"
"30112";"0";"Ms.";"Patricia";"M.";"Vasquez";"";"Mail-Order Outlet";"adventure-works\pamela0";"patricia2@adventure-works.com";"490-555-0132"
"30113";"0";"Mr.";"Raja";"D.";"Venugopal";"";"Nearby Cycle Shop";"adventure-works\jae0";"raja0@adventure-works.com";"1 (11) 500 555-0195"
"30115";"0";"Ms.";"Dora";"P.";"Verdad";"";"Retreat Inn";"adventure-works\josé1";"dora0@adventure-works.com";"155-555-0140"
"30116";"0";"Ms.";"Wanda";"F.";"Vernon";"";"Technical Parts Manufacturing";"adventure-works\shu0";"wanda0@adventure-works.com";"433-555-0168"
"30117";"0";"Mr.";"Robert";"R.";"Vessa";"";"Totes & Baskets Company";"adventure-works\jillian0";"robert13@adventure-works.com";"560-555-0171"
"30118";"0";"Ms.";"Caroline";"A.";"Vicknair";"";"World of Bikes";"adventure-works\jillian0";"caroline0@adventure-works.com";"695-555-0158"
